"DATE","TIME","C0ppb","CO_sd","Number","Other","Center"
2010-07-21,"04:00:01",178.772340425532,5.79863935043159,47,13,2010-07-21 04:36:01
2010-07-21,"05:00:01",174.306666666667,19.1886342300806,60,0,2010-07-21 05:29:31
2010-07-21,"06:00:01",168.253333333333,11.2545465560287,45,15,2010-07-21 06:36:41
2010-07-21,"07:00:01",184.346666666667,56.9129917748871,60,0,2010-07-21 07:29:31
2010-07-21,"08:00:01",167.410638297872,8.10585494357797,47,13,2010-07-21 08:36:01
2010-07-21,"09:00:01",152.008333333333,7.08505927792784,60,0,2010-07-21 09:29:31
2010-07-21,"10:00:01",142.976666666667,4.07603024999448,60,0,2010-07-21 10:29:31
2010-07-21,"11:00:01",129.188333333333,9.8210098494644,60,0,2010-07-21 11:29:31
2010-07-21,"12:00:01",114.882978723404,5.17470096380021,47,13,2010-07-21 12:36:01
2010-07-21,"13:00:01",104.851666666667,3.3899898338264,60,0,2010-07-21 13:29:31
2010-07-21,"14:00:01",96.065,4.24874158837011,60,0,2010-07-21 14:29:31
2010-07-21,"15:00:01",98.4066666666667,5.20992750743889,60,0,2010-07-21 15:29:31
2010-07-21,"16:00:01",96.1936170212766,6.4640276936328,47,13,2010-07-21 16:36:01
2010-07-21,"17:00:01",73.5977777777778,4.05717595966416,45,15,2010-07-21 17:36:41
2010-07-21,"18:00:01",70.3933333333333,5.2429409093114,60,0,2010-07-21 18:29:31
2010-07-21,"19:00:01",72.1633333333333,4.1150392492173,60,0,2010-07-21 19:29:31
2010-07-21,"20:00:01",92.6042553191489,5.17392952367963,47,13,2010-07-21 20:36:01
2010-07-21,"21:00:01",104.421666666667,2.69041561068027,60,0,2010-07-21 21:29:31
2010-07-21,"22:00:01",106.568333333333,5.38048865737029,60,0,2010-07-21 22:29:31
2010-07-21,"23:00:01",117.545,4.93388233698922,60,0,2010-07-21 23:29:31
2010-07-22,"00:00:01",131.091489361702,4.56083658359688,47,13,2010-07-22 00:36:01
2010-07-22,"01:00:01",127.708333333333,4.31808540697389,60,0,2010-07-22 01:29:31
2010-07-22,"02:00:01",133.195,3.78665923151176,60,0,2010-07-22 02:29:31
2010-07-22,"03:00:01",147.163333333333,7.98226777739613,60,0,2010-07-22 03:29:31
2010-07-22,"04:00:01",177.473333333333,6.30416168459015,45,15,2010-07-22 04:36:41
2010-07-22,"05:00:01",173.056666666667,30.4489813175554,60,0,2010-07-22 05:29:31
2010-07-22,"06:00:01",138.821666666667,2.90651469695507,60,0,2010-07-22 06:29:31
2010-07-22,"07:00:01",126.181666666667,9.67228246189072,60,0,2010-07-22 07:29:31
2010-07-22,"08:00:01",117.497142857143,3.6975735854974,35,13,2010-07-22 08:30:01
2010-07-22,"09:00:01",121.534693877551,4.10713561075965,49,0,2010-07-22 09:35:01
2010-07-22,"10:00:01",125.196666666667,4.66995324139719,60,0,2010-07-22 10:29:31
2010-07-22,"11:00:01",115.781666666667,6.22031912818765,60,0,2010-07-22 11:29:31
2010-07-22,"12:00:01",109.576595744681,3.94038249996983,47,13,2010-07-22 12:36:01
2010-07-22,"13:00:01",109.015,5.08259992856986,60,0,2010-07-22 13:29:31
2010-07-22,"14:00:01",107.458333333333,3.48163665325817,60,0,2010-07-22 14:29:31
2010-07-22,"15:00:01",102.733333333333,6.97674709302265,45,15,2010-07-22 15:36:41
2010-07-22,"16:00:01",93.4297872340425,5.56076765476389,47,13,2010-07-22 16:36:01
2010-07-22,"17:00:01",95.9566666666667,4.92549117112559,60,0,2010-07-22 17:29:31
2010-07-22,"18:00:01",103.351666666667,4.66212622136668,60,0,2010-07-22 18:29:31
2010-07-22,"19:00:01",112.575,5.48531552790521,60,0,2010-07-22 19:29:31
2010-07-22,"20:00:01",134.070212765957,7.28840397909187,47,13,2010-07-22 20:36:01
2010-07-22,"21:00:01",141.418333333333,3.90933223595456,60,0,2010-07-22 21:29:31
2010-07-22,"22:00:01",136.005,4.00442234349534,60,0,2010-07-22 22:29:31
2010-07-22,"23:00:01",130.896666666667,3.16061390017647,60,0,2010-07-22 23:29:31
2010-07-23,"00:00:01",147.23829787234,4.48458970986922,47,13,2010-07-23 00:36:01
2010-07-23,"01:00:01",152.855,6.11309860678455,60,0,2010-07-23 01:29:31
2010-07-23,"02:00:01",154.931111111111,6.91092094317597,45,15,2010-07-23 02:36:41
2010-07-23,"03:00:01",174.231666666667,14.4385253445182,60,0,2010-07-23 03:29:31
2010-07-23,"04:00:01",186.489361702128,5.56437558677299,47,13,2010-07-23 04:36:01
2010-07-23,"05:00:01",173.056666666667,9.55280359356221,60,0,2010-07-23 05:29:31
2010-07-23,"06:00:01",154.853333333333,5.69381069460416,60,0,2010-07-23 06:29:31
2010-07-23,"07:00:01",154.22,5.95522274697611,60,0,2010-07-23 07:29:31
2010-07-23,"08:00:01",145.559574468085,5.43309742606122,47,13,2010-07-23 08:36:01
2010-07-23,"09:00:01",131.36,5.26952221807439,60,0,2010-07-23 09:29:31
2010-07-23,"10:00:01",121.828333333333,4.05379469293024,60,0,2010-07-23 10:29:31
2010-07-23,"11:00:01",120.966666666667,3.75768891590304,60,0,2010-07-23 11:29:31
2010-07-23,"12:00:01",119.245833333333,5.02093313075828,48,12,2010-07-23 12:35:16
2010-07-23,"13:00:01",111.644444444444,8.0284311712007,45,15,2010-07-23 13:36:41
2010-07-23,"14:00:01",98.2083333333333,6.15085199187793,60,0,2010-07-23 14:29:31
2010-07-23,"15:00:01",84.7533333333333,5.01453705948056,60,0,2010-07-23 15:29:31
2010-07-23,"16:00:01",95.8847826086956,5.47255647719923,46,14,2010-07-23 16:36:24
2010-07-23,"17:00:01",102.583333333333,3.66611449360573,60,0,2010-07-23 17:29:31
2010-07-23,"18:00:01",109.891666666667,3.56276847536288,60,0,2010-07-23 18:29:31
2010-07-23,"19:00:01",107.21,5.21489717466921,60,0,2010-07-23 19:29:31
2010-07-23,"20:00:01",124.351063829787,2.74082440314601,47,13,2010-07-23 20:36:01
2010-07-23,"21:00:01",131.835,5.79756889435096,60,0,2010-07-23 21:29:31
2010-07-23,"22:00:01",134.893333333333,5.86748774428874,60,0,2010-07-23 22:29:31
2010-07-23,"23:00:01",151.14,3.26258709864904,60,0,2010-07-23 23:29:31
2010-07-24,"00:00:01",149.835555555556,2.88917694756542,45,15,2010-07-24 00:36:41
2010-07-24,"01:00:01",142.511666666667,5.824876274722,60,0,2010-07-24 01:29:31
2010-07-24,"02:00:01",149.81,3.83722622277417,60,0,2010-07-24 02:29:31
2010-07-24,"03:00:01",161.188333333333,9.0907494734318,60,0,2010-07-24 03:29:31
2010-07-24,"04:00:01",171.582978723404,5.59845938237112,47,13,2010-07-24 04:36:01
2010-07-24,"05:00:01",146.688333333333,11.193401380424,60,0,2010-07-24 05:29:31
2010-07-24,"06:00:01",124.398333333333,4.01672316344448,60,0,2010-07-24 06:29:31
2010-07-24,"07:00:01",105.96,7.22423416854921,60,0,2010-07-24 07:29:31
2010-07-24,"08:00:01",107.125531914894,5.31132784859527,47,13,2010-07-24 08:36:01
2010-07-24,"09:00:01",111.158333333333,4.03204501533027,60,0,2010-07-24 09:29:31
2010-07-24,"10:00:01",117.186666666667,3.43044527754924,60,0,2010-07-24 10:29:31
2010-07-24,"11:00:01",118.575555555556,7.49721631842463,45,15,2010-07-24 11:36:41
2010-07-24,"12:00:01",126.768085106383,4.53177699972187,47,13,2010-07-24 12:36:01
2010-07-24,"13:00:01",128.915,4.35589703540509,60,0,2010-07-24 13:29:31
2010-07-24,"14:00:01",127.671666666667,4.68919029787847,60,0,2010-07-24 14:29:31
2010-07-24,"15:00:01",129.61,3.97789229600854,60,0,2010-07-24 15:29:31
2010-07-24,"16:00:01",127.329787234043,8.05116558922066,47,13,2010-07-24 16:36:01
2010-07-24,"17:00:01",130.486666666667,5.57550534812816,60,0,2010-07-24 17:29:31
2010-07-24,"18:00:01",129.206666666667,3.97350831905282,60,0,2010-07-24 18:29:31
2010-07-24,"19:00:01",124.495,3.88445074973524,60,0,2010-07-24 19:29:31
2010-07-24,"20:00:01",128.515217391304,3.92003216490797,46,14,2010-07-24 20:36:21
2010-07-24,"21:00:01",145.738333333333,16.2470554481255,60,0,2010-07-24 21:29:31
2010-07-24,"22:00:01",167.973333333333,3.75229626665156,45,15,2010-07-24 22:36:41
2010-07-24,"23:00:01",171.771666666667,2.89576497704146,60,0,2010-07-24 23:29:31
2010-07-25,"00:00:01",171.174468085106,4.84680388122831,47,13,2010-07-25 00:36:01
2010-07-25,"01:00:01",163.796666666667,5.10200913122872,60,0,2010-07-25 01:29:31
2010-07-25,"02:00:01",161.296666666667,3.72785968795868,60,0,2010-07-25 02:29:31
2010-07-25,"03:00:01",170.301666666667,10.101006690335,60,0,2010-07-25 03:29:31
2010-07-25,"04:00:01",175.4,2.443981071584,47,13,2010-07-25 04:36:01
2010-07-25,"05:00:01",153.26,15.8330184922608,60,0,2010-07-25 05:29:31
2010-07-25,"06:00:01",131.055,4.47116657131834,60,0,2010-07-25 06:29:31
2010-07-25,"07:00:01",125.21,4.9814809587484,60,0,2010-07-25 07:29:31
2010-07-25,"08:00:01",115.053191489362,4.21317039892297,47,13,2010-07-25 08:36:01
2010-07-25,"09:00:01",106.2,5.48771354937555,45,15,2010-07-25 09:36:41
2010-07-25,"10:00:01",110.25,9.47219839176109,60,0,2010-07-25 10:29:31
2010-07-25,"11:00:01",100.543333333333,12.6247989299869,60,0,2010-07-25 11:29:31
2010-07-25,"12:00:01",88.2191489361702,9.41605101150418,47,13,2010-07-25 12:36:01
2010-07-25,"13:00:01",79.6783333333333,11.3200750381813,60,0,2010-07-25 13:29:31
2010-07-25,"14:00:01",74.2183333333333,6.02408982271101,60,0,2010-07-25 14:29:31
2010-07-25,"15:00:01",63.84,1.67421623454081,5,55,2010-07-25 15:07:49
2010-07-25,"16:00:01",70.8086956521739,5.42527025246236,23,37,2010-07-25 16:46:29
2010-07-25,"17:00:01",84.42,6.92841851008204,60,0,2010-07-25 17:29:31
2010-07-25,"18:00:01",94.0166666666667,7.70232557147772,60,0,2010-07-25 18:29:31
2010-07-25,"19:00:01",89.1533333333333,7.65651305036408,60,0,2010-07-25 19:29:31
2010-07-25,"20:00:01",107.151111111111,10.8373223425141,45,15,2010-07-25 20:36:41
2010-07-25,"21:00:01",112.096666666667,12.0112230945058,60,0,2010-07-25 21:29:31
2010-07-25,"22:00:01",115.638333333333,11.9053910544002,60,0,2010-07-25 22:29:31
2010-07-25,"23:00:01",114.306666666667,9.37124825118355,60,0,2010-07-25 23:29:31
2010-07-26,"00:00:01",116.006382978723,11.8244294697428,47,13,2010-07-26 00:36:01
2010-07-26,"01:00:01",116.716666666667,11.3340370336534,60,0,2010-07-26 01:29:31
2010-07-26,"02:00:01",105.608333333333,10.3183774126254,60,0,2010-07-26 02:29:31
2010-07-26,"03:00:01",121.29,9.13287412759578,60,0,2010-07-26 03:29:31
2010-07-26,"04:00:01",142.152173913043,5.57648790828998,46,14,2010-07-26 04:36:28
2010-07-26,"05:00:01",133.866666666667,13.8844220312278,60,0,2010-07-26 05:29:31
2010-07-26,"06:00:01",114.593333333333,8.8978357045963,60,0,2010-07-26 06:29:31
2010-07-26,"07:00:01",112.162222222222,9.74099324991808,45,15,2010-07-26 07:36:41
2010-07-26,"08:00:01",101.978723404255,10.3126544503894,47,13,2010-07-26 08:36:01
2010-07-26,"09:00:01",91.9883333333333,13.7826357429411,60,0,2010-07-26 09:29:31
2010-07-26,"10:00:01",87.35,10.7555503999925,60,0,2010-07-26 10:29:31
2010-07-26,"11:00:01",82.3583333333333,7.93715339115997,60,0,2010-07-26 11:29:31
2010-07-26,"12:00:01",86.3916666666667,6.64032918093717,48,12,2010-07-26 12:35:31
2010-07-26,"13:00:01",89.79,3.80199323281524,60,0,2010-07-26 13:29:31
2010-07-26,"14:00:01",85.9416666666667,3.58463253283795,60,0,2010-07-26 14:29:31
2010-07-26,"15:00:01",89.5816666666667,5.24716199859963,60,0,2010-07-26 15:29:31
2010-07-26,"16:00:01",95.2787234042553,3.94554984156409,47,13,2010-07-26 16:36:01
2010-07-26,"17:00:01",106.852631578947,4.63076302194504,57,3,2010-07-26 17:29:08
2010-07-26,"18:00:01",96.1911111111111,12.3684500061873,45,15,2010-07-26 18:36:41
2010-07-26,"19:00:01",86.155,3.03205613516301,60,0,2010-07-26 19:29:31
2010-07-26,"20:00:01",96.3595744680851,7.58252165164036,47,13,2010-07-26 20:36:01
2010-07-26,"21:00:01",100.935,7.15380247354569,60,0,2010-07-26 21:29:31
2010-07-26,"22:00:01",85.1383333333333,3.86255784517781,60,0,2010-07-26 22:29:31
2010-07-26,"23:00:01",92.0566666666667,10.1011723881844,60,0,2010-07-26 23:29:31
2010-07-27,"00:00:01",106.387234042553,14.5921899453288,47,13,2010-07-27 00:36:01
2010-07-27,"01:00:01",108.836666666667,14.4061423654324,60,0,2010-07-27 01:29:31
2010-07-27,"02:00:01",117.21,12.9003048183669,60,0,2010-07-27 02:29:31
2010-07-27,"03:00:01",147.808333333333,22.9390592190069,60,0,2010-07-27 03:29:31
2010-07-27,"04:00:01",161.544680851064,4.94002325776246,47,13,2010-07-27 04:36:01
2010-07-27,"05:00:01",160.344444444444,9.01477462924957,45,15,2010-07-27 05:36:41
2010-07-27,"06:00:01",119.341666666667,13.0800960405258,60,0,2010-07-27 06:29:31
2010-07-27,"07:00:01",106.693333333333,12.1102403322129,60,0,2010-07-27 07:29:31
2010-07-27,"08:00:01",101.534042553191,8.16262097175807,47,13,2010-07-27 08:36:01
2010-07-27,"09:00:01",121.494827586207,63.4308669738754,58,2,2010-07-27 09:29:24
2010-07-27,"10:00:01",111.308333333333,79.1846871253606,60,0,2010-07-27 10:29:31
2010-07-27,"11:00:01",98.9033333333333,3.97573004346762,60,0,2010-07-27 11:29:31
2010-07-27,"12:00:01",95.5765957446808,4.01325048601003,47,13,2010-07-27 12:36:01
2010-07-27,"13:00:01",94.95,3.56353947071195,60,0,2010-07-27 13:29:31
2010-07-27,"14:00:01",95.1216666666667,4.61593010502361,60,0,2010-07-27 14:29:31
2010-07-27,"15:00:01",91.32,23.1424241731537,60,0,2010-07-27 15:29:31
2010-07-27,"16:00:01",83.6777777777778,3.82306926249821,45,15,2010-07-27 16:36:41
2010-07-27,"17:00:01",83.2483333333333,3.37561000973944,60,0,2010-07-27 17:29:31
2010-07-27,"18:00:01",90.1683333333333,6.37754247517011,60,0,2010-07-27 18:29:31
2010-07-27,"19:00:01",103.913333333333,4.36187126173559,60,0,2010-07-27 19:29:31
2010-07-27,"20:00:01",108.628260869565,3.72860790486377,46,14,2010-07-27 20:36:21
2010-07-27,"21:00:01",96.9733333333333,3.61769974050216,60,0,2010-07-27 21:29:31
2010-07-27,"22:00:01",100.631666666667,3.60157647528754,60,0,2010-07-27 22:29:31
2010-07-27,"23:00:01",93.4216666666667,5.58654836181251,60,0,2010-07-27 23:29:31
2010-07-28,"00:00:01",92.5276595744681,5.12605035377309,47,13,2010-07-28 00:36:01
2010-07-28,"01:00:01",86.685,5.52239891989962,60,0,2010-07-28 01:29:31
2010-07-28,"02:00:01",86.0533333333333,6.75881011157243,60,0,2010-07-28 02:29:31
2010-07-28,"03:00:01",130.091111111111,10.5755039042252,45,15,2010-07-28 03:36:41
2010-07-28,"04:00:01",148.606382978723,3.83277650837904,47,13,2010-07-28 04:36:01
2010-07-28,"05:00:01",127.02,24.6262764445911,60,0,2010-07-28 05:29:31
2010-07-28,"06:00:01",98.175,8.29569267446381,60,0,2010-07-28 06:29:31
2010-07-28,"07:00:01",87.065,6.07548073009,60,0,2010-07-28 07:29:31
2010-07-28,"08:00:01",89.9276595744681,4.38389850959858,47,13,2010-07-28 08:36:01
2010-07-28,"09:00:01",91.8533333333333,3.83456477395411,60,0,2010-07-28 09:29:31
2010-07-28,"10:00:01",96.0483333333333,4.84003402658815,60,0,2010-07-28 10:29:31
2010-07-28,"11:00:01",100.914545454545,2.87230828466495,55,0,2010-07-28 11:27:01
2010-07-28,"12:00:01",97.3666666666667,3.07608134202661,42,0,2010-07-28 12:38:31
2010-07-28,"13:00:01",93.1533333333333,4.73699707018464,60,0,2010-07-28 13:29:31
2010-07-28,"14:00:01",76.3977777777778,7.37210617767742,45,15,2010-07-28 14:36:41
2010-07-28,"15:00:01",68.2016666666667,3.51753436693927,60,0,2010-07-28 15:29:31
2010-07-28,"16:00:01",77.9531914893617,4.05070316299635,47,13,2010-07-28 16:36:01
2010-07-28,"17:00:01",83.0466666666667,4.81038659663021,60,0,2010-07-28 17:29:31
2010-07-28,"18:00:01",85.8733333333333,4.25368700157224,60,0,2010-07-28 18:29:31
2010-07-28,"19:00:01",90.8966666666667,4.11709814980664,60,0,2010-07-28 19:29:31
2010-07-28,"20:00:01",102.597872340426,3.76335242325372,47,13,2010-07-28 20:36:01
2010-07-28,"21:00:01",104.501666666667,4.98959906906923,60,0,2010-07-28 21:29:31
2010-07-28,"22:00:01",115.778333333333,6.92942856417387,60,0,2010-07-28 22:29:31
2010-07-28,"23:00:01",119.838333333333,4.64867729198013,60,0,2010-07-28 23:29:31
2010-07-29,"00:00:01",121.521276595745,4.38058642938476,47,13,2010-07-29 00:36:01
2010-07-29,"01:00:01",114.337777777778,5.16545733647559,45,15,2010-07-29 01:36:41
2010-07-29,"02:00:01",109.66,4.3388743365618,60,0,2010-07-29 02:29:31
2010-07-29,"03:00:01",133.261666666667,25.3831125742058,60,0,2010-07-29 03:29:31
2010-07-29,"04:00:01",153.578723404255,18.723653212961,47,13,2010-07-29 04:36:01
2010-07-29,"05:00:01",118.501666666667,9.64306181889019,60,0,2010-07-29 05:29:31
2010-07-29,"06:00:01",112.695,4.73491986222522,60,0,2010-07-29 06:29:31
2010-07-29,"07:00:01",107.335,4.15287627505711,60,0,2010-07-29 07:29:31
2010-07-29,"08:00:01",101.906382978723,3.20382951938289,47,13,2010-07-29 08:36:01
2010-07-29,"09:00:01",95.775,3.19515655699823,60,0,2010-07-29 09:29:31
2010-07-29,"10:00:01",94.6733333333333,6.86716250746659,60,0,2010-07-29 10:29:31
2010-07-29,"11:00:01",99.9833333333333,5.53451930657056,60,0,2010-07-29 11:29:31
2010-07-29,"12:00:01",88.86,3.99547471294941,45,15,2010-07-29 12:36:41
2010-07-29,"13:00:01",89.5633333333333,2.68744517747263,60,0,2010-07-29 13:29:31
2010-07-29,"14:00:01",90.035,4.60790863992531,60,0,2010-07-29 14:29:31
2010-07-29,"15:00:01",85.1033333333333,3.2680251988877,60,0,2010-07-29 15:29:31
2010-07-29,"16:00:01",79.4085106382979,3.1855536538263,47,13,2010-07-29 16:36:01
2010-07-29,"17:00:01",81.6933333333333,4.26582265663414,60,0,2010-07-29 17:29:31
2010-07-29,"18:00:01",93.75,6.20831864025865,60,0,2010-07-29 18:29:31
2010-07-29,"19:00:01",109.433333333333,4.32794101696496,60,0,2010-07-29 19:29:31
2010-07-29,"20:00:01",117.648936170213,4.38554306490064,47,13,2010-07-29 20:36:01
2010-07-29,"21:00:01",120.595,4.58547541109564,60,0,2010-07-29 21:29:31
2010-07-29,"22:00:01",153.343333333333,15.5261110486105,60,0,2010-07-29 22:29:31
2010-07-29,"23:00:01",178.18,4.02738354044139,45,15,2010-07-29 23:36:41
2010-07-30,"00:00:01",160.831914893617,6.79584612203209,47,13,2010-07-30 00:36:01
2010-07-30,"01:00:01",145.81,4.64869947185888,60,0,2010-07-30 01:29:31
2010-07-30,"02:00:01",133.425,3.75181876798395,60,0,2010-07-30 02:29:31
2010-07-30,"03:00:01",135.728333333333,13.9865927529244,60,0,2010-07-30 03:29:31
2010-07-30,"04:00:01",160.472340425532,11.6792588755276,47,13,2010-07-30 04:36:01
2010-07-30,"05:00:01",140.783333333333,9.64115765372369,60,0,2010-07-30 05:29:31
2010-07-30,"06:00:01",129.64,4.73734531968761,60,0,2010-07-30 06:29:31
2010-07-30,"07:00:01",119.121666666667,4.99107989628231,60,0,2010-07-30 07:29:31
2010-07-30,"08:00:01",117.946808510638,5.04647320084854,47,13,2010-07-30 08:36:01
2010-07-30,"09:00:01",112.661666666667,4.80617863872585,60,0,2010-07-30 09:29:31
2010-07-30,"10:00:01",118.417777777778,68.096276392956,45,15,2010-07-30 10:36:41
2010-07-30,"11:00:01",111.706666666667,3.85283812038877,60,0,2010-07-30 11:29:31
2010-07-30,"12:00:01",106.517021276596,3.1422312170298,47,13,2010-07-30 12:36:01
2010-07-30,"13:00:01",100.735,8.0194641395012,60,0,2010-07-30 13:29:31
2010-07-30,"14:00:01",77.7733333333333,7.63579586756177,60,0,2010-07-30 14:29:31
2010-07-30,"15:00:01",77.6383333333333,3.10483994328956,60,0,2010-07-30 15:29:31
2010-07-30,"16:00:01",88,3.37439205474563,47,13,2010-07-30 16:36:01
2010-07-30,"17:00:01",85.7966666666667,3.13487580737796,60,0,2010-07-30 17:29:31
2010-07-30,"18:00:01",94.5483333333333,5.60043859259063,60,0,2010-07-30 18:29:31
2010-07-30,"19:00:01",110.065,4.89281122616797,60,0,2010-07-30 19:29:31
2010-07-30,"20:00:01",116.687234042553,2.80787843639972,47,13,2010-07-30 20:36:01
2010-07-30,"21:00:01",121.46,6.2833980384097,45,15,2010-07-30 21:36:41
2010-07-30,"22:00:01",127.376666666667,3.62451009742388,60,0,2010-07-30 22:29:31
2010-07-30,"23:00:01",136.866666666667,6.05949784423543,60,0,2010-07-30 23:29:31
2010-07-31,"00:00:01",150.557446808511,3.05206592048382,47,13,2010-07-31 00:36:01
2010-07-31,"01:00:01",152.216666666667,4.11508867489631,60,0,2010-07-31 01:29:31
2010-07-31,"02:00:01",149.288333333333,5.20436881881558,60,0,2010-07-31 02:29:31
2010-07-31,"03:00:01",161.476666666667,9.4918228262527,60,0,2010-07-31 03:29:31
2010-07-31,"04:00:01",166.714893617021,4.20129269565018,47,13,2010-07-31 04:36:01
2010-07-31,"05:00:01",157.383333333333,8.86689074097732,60,0,2010-07-31 05:29:31
2010-07-31,"06:00:01",139.901666666667,3.75095430418586,60,0,2010-07-31 06:29:31
2010-07-31,"07:00:01",143.938333333333,5.50476193443479,60,0,2010-07-31 07:29:31
2010-07-31,"08:00:01",135.68,7.31879895760351,45,15,2010-07-31 08:36:41
2010-07-31,"09:00:01",115.963333333333,7.89962381997872,60,0,2010-07-31 09:29:31
2010-07-31,"10:00:01",110.02,2.91749834792918,60,0,2010-07-31 10:29:31
2010-07-31,"11:00:01",99.885,8.05844803580458,60,0,2010-07-31 11:29:31
2010-07-31,"12:00:01",89.9021739130435,3.72859753976298,46,14,2010-07-31 12:36:28
2010-07-31,"13:00:01",88.3766666666667,4.2140751510303,60,0,2010-07-31 13:29:31
2010-07-31,"14:00:01",79.3683333333333,5.36142820798512,60,0,2010-07-31 14:29:31
2010-07-31,"15:00:01",77.78,3.9249657236979,60,0,2010-07-31 15:29:31
2010-07-31,"16:00:01",79.2191489361702,2.94002649336424,47,13,2010-07-31 16:36:01
2010-07-31,"17:00:01",91.4683333333333,4.64522688018159,60,0,2010-07-31 17:29:31
2010-07-31,"18:00:01",100.191666666667,6.04736366895797,60,0,2010-07-31 18:29:31
2010-07-31,"19:00:01",110.104444444444,4.53145348724564,45,15,2010-07-31 19:36:41
2010-07-31,"20:00:01",120.302127659574,5.92377264344057,47,13,2010-07-31 20:36:01
2010-07-31,"21:00:01",129.12,4.92251141634713,60,0,2010-07-31 21:29:31
2010-07-31,"22:00:01",130.158333333333,5.18960145645464,60,0,2010-07-31 22:29:31
2010-07-31,"23:00:01",125.566666666667,3.37742589107704,60,0,2010-07-31 23:29:31
